Date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,SHORT_SMA,MEDIUM_SMA,SIGNAL,BM_RET,BM_EOD_BAL,BM_PNL,RETURNS,EOD_BAL,PNL,BM_EOD_BAL,BM_PNL,BM_EOD_BAL,PNL
4/16/2012,5188.900000,5258.000000,5182.000000,5248.450000,5248.450000,5294.240000,-1.000000,0.005238,3589911.080711,0.000000,-0.005238,7491888.899797,0.000000,1005238.359733,0.000000,994761.640267,0.000000
4/17/2012,5249.700000,5325.300000,5221.150000,5319.600000,5319.600000,5292.875000,-1.000000,0.013556,3638577.291382,67373.461012,-0.013556,7390325.982132,-141014.789898,1018865.756258,18865.756258,981276.270167,-18723.729833
4/18/2012,5347.000000,5364.450000,5312.250000,5322.700000,5322.700000,5290.080000,1.000000,0.000583,3640697.674419,0.000000,0.000583,7394632.698904,0.000000,1000582.750583,0.000000,1000582.750583,0.000000
4/19/2012,5330.050000,5366.150000,5312.850000,5356.200000,5356.200000,5287.375000,1.000000,0.006294,3663611.491108,0.000000,0.006294,7441173.025320,0.000000,1006880.216558,0.000000,1006880.216558,0.000000
4/20/2012,5310.000000,5353.550000,5000.000000,5302.000000,5302.000000,5283.120000,1.000000,-0.010119,3626538.987688,0.000000,-0.010119,7365874.944970,0.000000,996691.480562,0.000000,996691.480562,0.000000
4/23/2012,5297.000000,5314.650000,5182.250000,5198.600000,5198.600000,5277.680000,1.000000,-0.019502,3555813.953488,-82763.337893,-0.019502,7222225.101645,-168100.880487,977253.928867,-22746.071133,977253.928867,-22746.071133
4/24/2012,5199.800000,5238.900000,5186.200000,5224.350000,5224.350000,5273.500000,-1.000000,0.004953,3573426.812585,0.000000,-0.004953,7186451.567161,0.000000,1004953.256646,0.000000,995046.743354,0.000000
4/25/2012,5220.000000,5235.400000,5153.400000,5198.600000,5198.600000,5268.225000,-1.000000,-0.004929,3555813.953488,0.000000,0.004929,7221872.457387,0.000000,1000000.000000,0.000000,999951.172353,0.000000
4/26/2012,5221.150000,5221.150000,5174.950000,5189.000000,5189.000000,5258.060000,-1.000000,-0.001847,3549247.606019,0.000000,0.001847,7235208.735537,0.000000,998153.348979,0.000000,1001797.733207,0.000000
4/27/2012,5200.000000,5250.000000,5168.500000,5210.800000,5210.800000,5257.030000,-1.000000,0.004201,3564158.686731,0.000000,-0.004201,7204812.213966,0.000000,1002346.785673,0.000000,997588.985744,0.000000
4/28/2012,5216.000000,5240.000000,5215.000000,5232.200000,5232.200000,5255.405000,-1.000000,0.004107,3578796.169631,0.000000,-0.004107,7175223.094948,0.000000,1006463.278575,0.000000,993492.032437,0.000000
4/30/2012,5229.000000,5288.000000,5226.150000,5267.850000,5267.850000,5250.230000,-1.000000,0.006814,3603180.574555,47366.621067,-0.006814,7126334.156579,-95890.945066,1013320.894087,13320.894087,986722.797515,-13277.202485
5/2/2012,5281.300000,5301.700000,5236.050000,5246.950000,5246.950000,5242.655000,1.000000,-0.003967,3588885.088919,0.000000,-0.003967,7098060.689439,0.000000,996032.536993,0.000000,996032.536993,0.000000
5/3/2012,5224.000000,5233.950000,5189.000000,5199.800000,5199.800000,5227.015000,1.000000,-0.008986,3556634.746922,-46545.827633,-0.008986,7034276.288691,-92057.867888,987082.016382,-12917.983618,987082.016382,-12917.983618
5/4/2012,5171.100000,5181.400000,5082.550000,5097.950000,5097.950000,5206.610000,-1.000000,-0.019587,3486969.904241,0.000000,0.019587,7172058.711092,0.000000,980412.708181,0.000000,1019587.291819,0.000000
5/7/2012,5024.350000,5139.500000,5001.000000,5125.950000,5125.950000,5199.345000,-1.000000,0.005492,3506121.751026,0.000000,-0.005492,7132666.868506,0.000000,985797.530674,0.000000,1013987.306693,0.000000
5/8/2012,5120.000000,5126.000000,4987.050000,5005.600000,5005.600000,5177.470000,-1.000000,-0.023479,3423803.009576,0.000000,0.023479,7300131.720412,0.000000,962652.409708,0.000000,1037794.283422,0.000000
5/9/2012,4970.000000,5027.950000,4954.950000,4983.950000,4983.950000,5156.005000,-1.000000,-0.004325,3408994.528044,0.000000,0.004325,7331705.927649,0.000000,958488.788030,0.000000,1042282.905412,0.000000
5/10/2012,4987.000000,5045.800000,4945.550000,4966.800000,4966.800000,5133.785000,-1.000000,-0.003441,3397264.021888,0.000000,0.003441,7356934.663222,0.000000,955190.584253,0.000000,1045869.448581,0.000000
5/11/2012,5056.000000,5056.000000,4900.100000,4931.350000,4931.350000,5105.840000,-1.000000,-0.007137,3373016.415869,0.000000,0.007137,7409443.991927,0.000000,948373.014347,0.000000,1053334.229115,0.000000
5/14/2012,4930.000000,4950.000000,4865.050000,4888.250000,4888.250000,5071.445000,-1.000000,-0.008740,3343536.251710,0.000000,0.008740,7474202.533919,0.000000,940084.234009,0.000000,1062540.370491,0.000000
5/15/2012,4860.000000,4954.750000,4860.000000,4942.250000,4942.250000,5038.885000,-1.000000,0.011047,3380471.956224,0.000000,-0.011047,7391635.779593,0.000000,950469.248817,0.000000,1050802.595212,0.000000
5/16/2012,4869.000000,4878.550000,4827.300000,4856.900000,4856.900000,4999.880000,-1.000000,-0.017269,3322093.023256,0.000000,0.017269,7519285.354946,0.000000,934055.155968,0.000000,1068949.391004,0.000000
5/17/2012,4872.000000,4911.450000,4830.000000,4852.300000,4852.300000,4965.130000,-1.000000,-0.000947,3318946.648427,0.000000,0.000947,7526406.916566,0.000000,933170.506558,0.000000,1069961.799577,0.000000
5/18/2012,4778.000000,4906.300000,4767.450000,4888.950000,4888.950000,4944.230000,-1.000000,0.007553,3344015.047880,0.000000,-0.007553,7469559.068434,0.000000,940218.854571,0.000000,1061880.250630,0.000000
5/21/2012,4896.650000,4931.950000,4882.400000,4893.900000,4893.900000,4921.025000,-1.000000,0.001012,3347400.820793,0.000000,-0.001012,7461996.234413,0.000000,941170.814262,0.000000,1060805.110315,0.000000
5/22/2012,4938.000000,4940.000000,4830.450000,4841.200000,4841.200000,4904.585000,-1.000000,-0.010769,3311354.309166,0.000000,0.010769,7542350.798575,0.000000,931035.809070,0.000000,1072228.398350,0.000000
5/23/2012,4827.700000,4838.350000,4782.200000,4814.550000,4814.550000,4887.645000,-1.000000,-0.005505,3293125.854993,0.000000,0.005505,7583870.184013,0.000000,925910.611947,0.000000,1078130.837170,0.000000
5/24/2012,4830.100000,4924.900000,4812.200000,4913.100000,4913.100000,4882.275000,-1.000000,0.020469,3360533.515732,-196101.231190,-0.020469,7428634.407744,394358.119054,944863.263972,-55136.736028,1056062.358496,56062.358496
5/25/2012,4905.400000,4933.000000,4877.250000,4918.850000,4918.850000,4881.025000,1.000000,0.001170,3364466.484268,0.000000,0.001170,7437328.439586,0.000000,1001170.340518,0.000000,1001170.340518,0.000000
5/28/2012,4929.000000,4987.700000,4925.200000,4975.400000,4975.400000,4889.740000,1.000000,0.011497,3403146.374829,0.000000,0.011497,7522832.352749,0.000000,1012680.385093,0.000000,1012680.385093,0.000000
5/29/2012,5011.300000,5011.300000,4966.100000,4981.650000,4981.650000,4893.680000,1.000000,0.001256,3407421.340629,0.000000,0.001256,7532282.387360,0.000000,1013952.494352,0.000000,1013952.494352,0.000000
5/30/2012,4949.950000,4964.000000,4926.100000,4933.050000,4933.050000,4901.295000,1.000000,-0.009756,3374179.206566,0.000000,-0.009756,7458798.918223,0.000000,1004060.572754,0.000000,1004060.572754,0.000000
5/31/2012,4900.000000,4926.550000,4880.200000,4924.250000,4924.250000,4908.490000,1.000000,-0.001784,3368160.054720,0.000000,-0.001784,7445493.269491,0.000000,1002269.442918,0.000000,1002269.442918,0.000000
6/1/2012,4908.500000,4914.550000,4815.000000,4824.550000,4824.550000,4902.050000,1.000000,-0.020247,3299965.800274,-60567.715458,-0.020247,7294746.317372,-133888.090372,981976.756020,-18023.243980,981976.756020,-18023.243980
6/4/2012,4775.000000,4852.000000,4760.500000,4840.500000,4840.500000,4896.710000,-1.000000,0.003306,3310875.512996,0.000000,-0.003306,7270629.829044,0.000000,1003306.007814,0.000000,996693.992186,0.000000
6/5/2012,4856.000000,4878.800000,4822.100000,4846.300000,4846.300000,4897.220000,-1.000000,0.001198,3314842.681259,0.000000,-0.001198,7261917.990803,0.000000,1004508.192474,0.000000,995499.730197,0.000000
6/6/2012,4882.650000,4987.800000,4882.650000,4978.600000,4978.600000,4913.625000,-1.000000,0.027299,3405335.157319,105369.357045,-0.027299,7063673.608453,-231072.708920,1031930.439108,31930.439108,968323.407166,-31676.592834
6/7/2012,5025.000000,5037.400000,4981.000000,5029.350000,5029.350000,4925.250000,1.000000,0.010194,3440047.879617,0.000000,0.010194,7135678.074694,0.000000,1010193.628731,0.000000,1010193.628731,0.000000
6/8/2012,5009.000000,5079.000000,4965.000000,5059.400000,5059.400000,4939.305000,1.000000,0.005975,3460601.915185,0.000000,0.005975,7178313.231552,0.000000,1016229.462098,0.000000,1016229.462098,0.000000
6/11/2012,5101.200000,5124.000000,5034.500000,5052.600000,5052.600000,4947.025000,1.000000,-0.001344,3455950.752394,0.000000,-0.001344,7168665.342480,0.000000,1014863.616278,0.000000,1014863.616278,0.000000
6/12/2012,5025.000000,5138.000000,5022.000000,5126.450000,5126.450000,4961.505000,1.000000,0.014616,3506463.748290,0.000000,0.014616,7273444.255424,0.000000,1029697.103603,0.000000,1029697.103603,0.000000
6/13/2012,5120.000000,5144.850000,5090.650000,5123.000000,5123.000000,4980.500000,1.000000,-0.000673,3504103.967168,0.000000,-0.000673,7268549.370527,0.000000,1029004.137709,0.000000,1029004.137709,0.000000
6/14/2012,5113.150000,5138.750000,5046.250000,5054.100000,5054.100000,4993.485000,1.000000,-0.013449,3456976.744186,0.000000,-0.013449,7170793.553304,0.000000,1015164.905797,0.000000,1015164.905797,0.000000
6/15/2012,5075.150000,5156.000000,5072.800000,5147.700000,5147.700000,5025.800000,1.000000,0.018520,3520998.632011,0.000000,0.018520,7303593.908776,0.000000,1033965.371791,0.000000,1033965.371791,0.000000
6/18/2012,5180.500000,5191.000000,5031.350000,5058.800000,5058.800000,5047.630000,1.000000,-0.017270,3460191.518468,0.000000,-0.017270,7177461.947222,0.000000,1016108.946290,0.000000,1016108.946290,0.000000
6/19/2012,5058.000000,5120.900000,5047.150000,5110.600000,5110.600000,5074.060000,1.000000,0.010240,3495622.435021,0.000000,0.010240,7250956.161041,0.000000,1026513.477684,0.000000,1026513.477684,0.000000
6/20/2012,5114.300000,5143.900000,5096.250000,5122.450000,5122.450000,5088.445000,1.000000,0.002319,3503727.770178,0.000000,0.002319,7267769.026557,0.000000,1028893.664886,0.000000,1028893.664886,0.000000
6/21/2012,5109.950000,5178.500000,5092.050000,5173.850000,5173.850000,5102.895000,1.000000,0.010034,3538885.088919,0.000000,0.010034,7340695.717490,0.000000,1039217.852408,0.000000,1039217.852408,0.000000
6/22/2012,5110.100000,5167.050000,5090.600000,5151.150000,5151.150000,5112.070000,1.000000,-0.004387,3523358.413133,0.000000,-0.004387,7308488.793673,0.000000,1034658.337685,0.000000,1034658.337685,0.000000
6/25/2012,5148.900000,5202.900000,5098.200000,5109.300000,5109.300000,5117.740000,1.000000,-0.008124,3494733.242134,89398.084815,-0.008124,7249111.711659,185438.103207,1026252.360101,26252.360101,1026252.360101,26252.360101
6/26/2012,5101.100000,5141.500000,5093.350000,5125.700000,5125.700000,5117.665000,-1.000000,0.003210,3505950.752394,11217.510260,-0.003210,7225843.273308,-23268.438352,1003209.833050,3209.833050,996790.166950,-3209.833050
6/27/2012,5151.850000,5162.150000,5124.000000,5139.650000,5139.650000,5119.330000,1.000000,0.002722,3515492.476060,0.000000,0.002722,7245508.980170,0.000000,1002721.579492,0.000000,1002721.579492,0.000000
6/28/2012,5154.000000,5159.000000,5121.000000,5149.150000,5149.150000,5128.835000,1.000000,0.001848,3521990.424077,0.000000,0.001848,7258901.397029,0.000000,1004574.984880,0.000000,1004574.984880,0.000000
6/29/2012,5215.300000,5309.750000,5215.300000,5297.350000,5297.350000,5143.800000,1.000000,0.028781,3623358.413133,0.000000,0.028781,7467823.100036,0.000000,1033488.108941,0.000000,1033488.108941,0.000000
7/2/2012,5311.250000,5324.900000,5278.150000,5295.600000,5295.600000,5167.480000,1.000000,-0.000330,3622161.422709,0.000000,-0.000330,7465356.075878,0.000000,1033146.692159,0.000000,1033146.692159,0.000000
7/3/2012,5321.650000,5333.700000,5271.500000,5305.750000,5305.750000,5186.995000,1.000000,0.001917,3629103.967168,0.000000,0.001917,7479664.815996,0.000000,1035126.909495,0.000000,1035126.909495,0.000000
7/4/2012,5317.700000,5331.850000,5287.350000,5322.650000,5322.650000,5207.015000,1.000000,0.003185,3640663.474692,0.000000,0.003185,7503489.220725,0.000000,1038424.020134,0.000000,1038424.020134,0.000000
7/5/2012,5311.350000,5354.500000,5307.500000,5344.500000,5344.500000,5224.080000,1.000000,0.004105,3655608.755130,0.000000,0.004105,7534291.779502,0.000000,1042686.852527,0.000000,1042686.852527,0.000000
7/6/2012,5334.800000,5340.000000,5297.400000,5327.200000,5327.200000,5241.685000,1.000000,-0.003237,3643775.649795,0.000000,-0.003237,7509903.483537,0.000000,1039311.703767,0.000000,1039311.703767,0.000000
7/9/2012,5310.000000,5318.000000,5263.000000,5279.400000,5279.400000,5258.695000,1.000000,-0.008973,3611080.711354,0.000000,-0.008973,7442518.480812,0.000000,1029986.148233,0.000000,1029986.148233,0.000000
7/10/2012,5284.900000,5363.700000,5280.000000,5358.150000,5358.150000,5281.940000,1.000000,0.014916,3664945.280438,0.000000,0.014916,7553534.567937,0.000000,1045349.903428,0.000000,1045349.903428,0.000000
7/11/2012,5326.300000,5352.150000,5312.600000,5322.900000,5322.900000,5300.265000,1.000000,-0.006579,3640834.473324,0.000000,-0.006579,7503841.652748,0.000000,1038472.793960,0.000000,1038472.793960,0.000000
7/12/2012,5270.000000,5279.950000,5228.650000,5251.400000,5251.400000,5310.490000,1.000000,-0.013433,3591928.864569,85978.112175,-0.013433,7403046.094279,177202.820972,1024523.479720,24523.479720,1024523.479720,24523.479720
7/13/2012,5256.850000,5276.900000,5228.800000,5240.450000,5240.450000,5304.800000,-1.000000,-0.002085,3584439.124487,0.000000,0.002085,7418482.616870,0.000000,997914.841756,0.000000,1002085.158244,0.000000
7/16/2012,5175.050000,5261.050000,5175.050000,5206.850000,5206.850000,5295.925000,-1.000000,-0.006412,3561456.908345,0.000000,0.006412,7466047.428275,0.000000,991516.547968,0.000000,1008510.190696,0.000000
7/17/2012,5245.250000,5248.000000,5188.200000,5198.650000,5198.650000,5285.215000,-1.000000,-0.001575,3555848.153215,0.000000,0.001575,7477805.321994,0.000000,989955.059603,0.000000,1010098.441474,0.000000
7/18/2012,5209.000000,5237.250000,5177.200000,5223.550000,5223.550000,5275.305000,-1.000000,0.004790,3572879.616963,0.000000,-0.004790,7441988.840308,0.000000,994696.652321,0.000000,1005260.367899,0.000000
7/19/2012,5260.600000,5268.350000,5242.500000,5257.000000,5257.000000,5266.555000,-1.000000,0.006404,3595759.233926,0.000000,-0.006404,7394332.643524,0.000000,1001066.382298,0.000000,998822.991152,0.000000
7/20/2012,5241.850000,5248.500000,5205.700000,5216.600000,5216.600000,5255.495000,-1.000000,-0.007685,3568125.854993,0.000000,0.007685,7451158.026594,0.000000,993373.195719,0.000000,1006498.937289,0.000000
7/23/2012,5173.250000,5174.000000,5111.550000,5120.400000,5120.400000,5239.595000,-1.000000,-0.018441,3502325.581395,0.000000,0.018441,7588565.802187,0.000000,975054.271242,0.000000,1025059.915276,0.000000
7/24/2012,5112.000000,5152.950000,5107.250000,5135.350000,5135.350000,5217.315000,-1.000000,0.002920,3512551.299590,0.000000,-0.002920,7566409.513862,0.000000,977901.131127,0.000000,1022067.054224,0.000000
7/25/2012,5124.650000,5126.000000,5078.250000,5112.550000,5112.550000,5196.280000,-1.000000,-0.004440,3496956.224350,0.000000,0.004440,7600002.966482,0.000000,973559.431771,0.000000,1026604.842074,0.000000
7/26/2012,5124.000000,5124.000000,5034.100000,5043.000000,5043.000000,5175.440000,-1.000000,-0.013604,3449384.404925,0.000000,0.013604,7703391.726753,0.000000,960315.344480,0.000000,1040570.547400,0.000000
7/27/2012,5144.450000,5179.750000,5095.500000,5123.550000,5123.550000,5163.750000,-1.000000,0.015973,3504480.164159,0.000000,-0.015973,7580348.259850,0.000000,975654.111285,0.000000,1023949.893505,0.000000
7/30/2012,5157.000000,5224.000000,5150.250000,5216.700000,5216.700000,5164.735000,-1.000000,0.018181,3568194.254446,-23734.610123,-0.018181,7442531.816094,39485.721815,993392.238260,-6607.761740,1005333.712814,5333.712814
7/31/2012,5242.650000,5247.000000,5168.000000,5240.550000,5240.550000,5168.925000,1.000000,0.004572,3584507.523940,0.000000,0.004572,7476557.998128,0.000000,1004571.855771,0.000000,1004571.855771,0.000000
8/1/2012,5239.000000,5266.800000,5229.000000,5256.300000,5256.300000,5172.200000,1.000000,0.003005,3595280.437756,0.000000,0.003005,7499028.118338,0.000000,1007591.005808,0.000000,1007591.005808,0.000000
8/2/2012,5248.000000,5252.900000,5222.100000,5246.700000,5246.700000,5171.170000,1.000000,-0.001826,3588714.090287,0.000000,-0.001826,7485332.045067,0.000000,1005750.761976,0.000000,1005750.761976,0.000000
8/3/2012,5100.000000,5246.750000,5100.000000,5241.050000,5241.050000,5173.615000,1.000000,-0.001077,3584849.521204,0.000000,-0.001077,7477271.335277,0.000000,1004667.701804,0.000000,1004667.701804,0.000000
8/6/2012,5287.150000,5309.900000,5278.100000,5296.850000,5296.850000,5191.260000,1.000000,0.010647,3623016.415869,0.000000,0.010647,7556879.761167,0.000000,1015364.119079,0.000000,1015364.119079,0.000000
8/7/2012,5301.000000,5366.800000,5295.050000,5347.700000,5347.700000,5212.495000,1.000000,0.009600,3657797.537620,0.000000,0.009600,7629426.149276,0.000000,1025111.660628,0.000000,1025111.660628,0.000000
8/8/2012,5355.050000,5393.550000,5345.500000,5354.750000,5354.750000,5236.715000,1.000000,0.001318,3662619.699042,0.000000,0.001318,7639484.203084,0.000000,1026463.089693,0.000000,1026463.089693,0.000000
8/9/2012,5365.000000,5384.000000,5332.000000,5350.050000,5350.050000,5267.420000,1.000000,-0.000878,3659404.924761,0.000000,-0.000878,7632778.833879,0.000000,1025562.136983,0.000000,1025562.136983,0.000000
8/10/2012,5341.000000,5359.900000,5320.100000,5345.100000,5345.100000,5289.575000,1.000000,-0.000925,3656019.151847,0.000000,-0.000925,7625716.796098,0.000000,1024613.261257,0.000000,1024613.261257,0.000000
8/13/2012,5338.000000,5377.700000,5326.850000,5371.900000,5371.900000,5305.095000,1.000000,0.005014,3674350.205198,0.000000,0.005014,7663951.667314,0.000000,1029750.608622,0.000000,1029750.608622,0.000000
8/14/2012,5369.900000,5416.900000,5355.550000,5406.850000,5406.850000,5321.725000,1.000000,0.006506,3698255.813953,0.000000,0.006506,7713813.934067,0.000000,1036450.246324,0.000000,1036450.246324,0.000000
8/16/2012,5408.000000,5410.000000,5376.200000,5382.000000,5382.000000,5334.295000,1.000000,-0.004596,3681258.549932,0.000000,-0.004596,7678361.077735,0.000000,1031686.698488,0.000000,1031686.698488,0.000000
8/17/2012,5385.050000,5423.600000,5351.550000,5382.350000,5382.350000,5347.860000,1.000000,0.000065,3681497.948016,0.000000,0.000065,7678860.413739,0.000000,1031753.790711,0.000000,1031753.790711,0.000000
8/21/2012,5385.000000,5447.050000,5373.050000,5441.900000,5441.900000,5367.945000,1.000000,0.011064,3722229.822161,0.000000,0.011064,7763818.868251,0.000000,1043169.053233,0.000000,1043169.053233,0.000000
8/22/2012,5405.650000,5454.750000,5405.650000,5431.100000,5431.100000,5381.370000,1.000000,-0.001985,3714842.681259,0.000000,-0.001985,7748410.785820,0.000000,1041098.778922,0.000000,1041098.778922,0.000000
8/23/2012,5444.000000,5462.950000,5403.150000,5427.150000,5427.150000,5389.315000,1.000000,-0.000727,3712140.902873,0.000000,-0.000727,7742775.422339,0.000000,1040341.595261,0.000000,1040341.595261,0.000000
8/24/2012,5412.000000,5414.000000,5381.050000,5402.700000,5402.700000,5394.110000,1.000000,-0.004505,3695417.236662,0.000000,-0.004505,7707893.235726,0.000000,1035654.724251,0.000000,1035654.724251,0.000000
8/27/2012,5403.250000,5406.450000,5358.100000,5362.400000,5362.400000,5395.345000,1.000000,-0.007459,3667852.257182,99658.002736,-0.007459,7650398.261472,207866.445378,1027929.533997,27929.533997,1027929.533997,27929.533997
8/28/2012,5361.650000,5365.500000,5320.950000,5346.050000,5346.050000,5395.440000,-1.000000,-0.003049,3656668.946648,0.000000,0.003049,7673724.386263,0.000000,996950.992093,0.000000,1003049.007907,0.000000
8/29/2012,5350.000000,5350.000000,5292.500000,5296.600000,5296.600000,5387.910000,-1.000000,-0.009250,3622845.417237,0.000000,0.009250,7744704.955262,0.000000,987729.374907,0.000000,1012327.030642,0.000000
8/30/2012,5280.000000,5319.000000,5258.700000,5315.050000,5315.050000,5378.730000,-1.000000,0.003483,3635465.116279,0.000000,-0.003483,7717727.308012,0.000000,991169.998508,0.000000,1008800.724386,0.000000
8/31/2012,5321.000000,5328.000000,5268.950000,5291.650000,5291.650000,5369.695000,-1.000000,-0.004403,3619459.644323,0.000000,0.004403,7751705.317440,0.000000,986806.280770,0.000000,1013242.063028,0.000000
9/3/2012,5301.200000,5324.300000,5272.300000,5282.900000,5282.900000,5359.750000,-1.000000,-0.001654,3613474.692202,0.000000,0.001654,7764523.138257,0.000000,985174.548710,0.000000,1014917.507937,0.000000
9/4/2012,5283.500000,5304.800000,5258.650000,5299.400000,5299.400000,5345.500000,-1.000000,0.003123,3624760.601915,0.000000,-0.003123,7740272.323026,0.000000,988251.529166,0.000000,1011747.631755,0.000000
9/5/2012,5275.000000,5279.950000,5240.900000,5253.350000,5253.350000,5327.725000,-1.000000,-0.008690,3593262.653899,0.000000,0.008690,7807532.680892,0.000000,979663.956437,0.000000,1020539.377696,0.000000
9/6/2012,5238.000000,5285.900000,5237.000000,5261.100000,5261.100000,5311.120000,-1.000000,0.001475,3598563.611491,0.000000,-0.001475,7796014.625123,0.000000,981109.204834,0.000000,1019033.827871,0.000000
9/7/2012,5329.950000,5362.750000,5326.000000,5359.100000,5359.100000,5306.760000,-1.000000,0.018627,3665595.075239,-2257.181943,-0.018627,7650796.052341,397.790869,999384.603909,-615.396091,1000051.996099,51.996099
9/8/2012,5369.000000,5389.600000,5362.050000,5380.200000,5380.200000,5308.540000,1.000000,0.003937,3680027.359781,0.000000,0.003937,7680918.982815,0.000000,1003937.228266,0.000000,1003937.228266,0.000000
9/10/2012,5383.700000,5386.700000,5358.500000,5371.650000,5371.650000,5311.100000,1.000000,-0.001589,3674179.206566,0.000000,-0.001589,7668712.771652,0.000000,1002341.811125,0.000000,1002341.811125,0.000000
9/11/2012,5359.700000,5409.000000,5335.000000,5405.350000,5405.350000,5321.975000,1.000000,0.006274,3697229.822161,0.000000,0.006274,7716823.802788,0.000000,1008630.180441,0.000000,1008630.180441,0.000000
9/12/2012,5423.200000,5452.900000,5402.450000,5446.950000,5446.950000,5335.165000,1.000000,0.007696,3725683.994528,0.000000,0.007696,7776213.087515,0.000000,1016392.677875,0.000000,1016392.677875,0.000000
9/13/2012,5450.000000,5454.950000,5435.350000,5450.700000,5450.700000,5351.070000,1.000000,0.000688,3728248.974008,0.000000,0.000688,7781566.688902,0.000000,1017092.422235,0.000000,1017092.422235,0.000000
9/14/2012,5530.050000,5597.700000,5530.050000,5584.900000,5584.900000,5381.270000,1.000000,0.024621,3820041.039672,0.000000,0.024621,7973154.237226,0.000000,1042133.940400,0.000000,1042133.940400,0.000000
9/17/2012,5670.100000,5670.100000,5593.500000,5616.700000,5616.700000,5413.000000,1.000000,0.005694,3841792.065663,0.000000,0.005694,8018552.776993,0.000000,1048067.772574,0.000000,1048067.772574,0.000000
9/18/2012,5614.000000,5631.650000,5601.200000,5612.250000,5612.250000,5448.890000,1.000000,-0.000792,3838748.290014,0.000000,-0.000792,8012199.836680,0.000000,1047237.409266,0.000000,1047237.409266,0.000000
9/20/2012,5552.000000,5594.600000,5551.250000,5571.000000,5571.000000,5479.880000,1.000000,-0.007350,3810533.515732,0.000000,-0.007350,7953310.221416,0.000000,1039540.221306,0.000000,1039540.221306,0.000000
9/21/2012,5583.850000,5735.550000,5583.850000,5707.050000,5707.050000,5514.675000,1.000000,0.024421,3903590.971272,0.000000,0.024421,8147538.879759,0.000000,1064926.946689,0.000000,1064926.946689,0.000000
9/24/2012,5728.900000,5728.900000,5675.500000,5681.650000,5681.650000,5544.820000,1.000000,-0.004451,3886217.510260,0.000000,-0.004451,8111277.153027,0.000000,1060187.344890,0.000000,1060187.344890,0.000000
9/25/2012,5688.950000,5708.850000,5661.900000,5683.000000,5683.000000,5575.955000,1.000000,0.000238,3887140.902873,0.000000,0.000238,8113204.449526,0.000000,1060439.252860,0.000000,1060439.252860,0.000000
9/26/2012,5663.900000,5678.250000,5643.600000,5669.850000,5669.850000,5602.405000,1.000000,-0.002314,3878146.374829,0.000000,-0.002314,8094431.153994,0.000000,1057985.482637,0.000000,1057985.482637,0.000000
9/27/2012,5700.000000,5700.000000,5644.000000,5649.500000,5649.500000,5622.660000,1.000000,-0.003589,3864227.086183,0.000000,-0.003589,8065378.943797,0.000000,1054188.203243,0.000000,1054188.203243,0.000000
9/28/2012,5714.900000,5766.050000,5711.000000,5729.550000,5729.550000,5650.545000,1.000000,0.014169,3918980.848153,0.000000,0.014169,8179660.488084,0.000000,1069125.412849,0.000000,1069125.412849,0.000000
10/1/2012,5725.600000,5759.000000,5718.000000,5754.150000,5754.150000,5667.470000,1.000000,0.004294,3935807.113543,0.000000,0.004294,8214780.113187,0.000000,1073715.735851,0.000000,1073715.735851,0.000000
10/3/2012,5763.700000,5773.000000,5741.750000,5768.250000,5768.250000,5682.625000,1.000000,0.002450,3945451.436389,0.000000,0.002450,8234909.654404,0.000000,1076346.774645,0.000000,1076346.774645,0.000000
10/4/2012,5785.000000,5842.000000,5780.000000,5825.700000,5825.700000,5703.970000,1.000000,0.009960,3984746.922025,0.000000,0.009960,8316926.827662,0.000000,1087066.858241,0.000000,1087066.858241,0.000000
10/5/2012,5855.600000,5855.600000,5732.400000,5776.550000,5776.550000,5724.525000,1.000000,-0.008437,3951128.590971,0.000000,-0.008437,8246758.958809,0.000000,1077895.542162,0.000000,1077895.542162,0.000000
10/8/2012,5765.000000,5775.000000,5694.250000,5701.000000,5701.000000,5723.920000,1.000000,-0.013079,3899452.804378,233857.729138,-0.013079,8138901.736187,488105.683845,1063798.025788,63798.025788,1063798.025788,63798.025788
10/9/2012,5732.000000,5756.750000,5696.800000,5723.900000,5723.900000,5728.145000,-1.000000,0.004017,3915116.279070,0.000000,-0.004017,8106209.077046,0.000000,1004016.839151,0.000000,995983.160849,0.000000
10/10/2012,5692.300000,5710.750000,5666.900000,5672.450000,5672.450000,5727.090000,-1.000000,-0.008989,3879924.760602,0.000000,0.008989,8179072.763871,0.000000,994992.106648,0.000000,1004935.681617,0.000000
10/11/2012,5669.000000,5749.000000,5656.300000,5739.350000,5739.350000,5734.040000,-1.000000,0.011794,3925683.994528,26231.190150,-0.011794,8082610.041784,-56291.694403,1006726.890019,6726.890019,993083.625257,-6916.374743
10/12/2012,5717.900000,5742.700000,5678.000000,5686.550000,5686.550000,5737.745000,1.000000,-0.009200,3889569.083447,-36114.911081,-0.009200,8008252.874124,-74357.167659,990800.351956,-9199.648044,990800.351956,-9199.648044
10/15/2012,5687.000000,5715.000000,5664.400000,5702.750000,5702.750000,5735.065000,-1.000000,0.002849,3900649.794802,0.000000,-0.002849,7985438.743138,0.000000,1002848.827496,0.000000,997151.172504,0.000000
